Target Country,Target City,Theater of Operations,Total Weight (Tons),First Mission,Last Mission,Num Missions,location
FRANCE,FOURNIVAL,ETO,693.0,8/26/1944,8/26/1944,21,"FOURNIVAL, FRANCE"
FRANCE,FRANZELLE,ETO,15.0,11/2/1940,11/2/1940,1,"FRANZELLE, FRANCE"
FRANCE,FREJUS,ETO,1188.0,8/10/1944,8/15/1944,36,"FREJUS, FRANCE"
FRANCE,FRENOUVILLE,ETO,1191.0,7/18/1944,7/18/1944,51,"FRENOUVILLE, FRANCE"
FRANCE,FRESNOY,ETO,123.0,7/8/1944,8/3/1944,6,"FRESNOY, FRANCE"
FRANCE,FREVAL,ETO,173.0,1/25/1944,2/9/1944,5,"FREVAL, FRANCE"
FRANCE,FREVENT,ETO,334.0,7/17/1944,8/8/1944,8,"FREVENT, FRANCE"
FRANCE,FROHEN,ETO,84.0,7/5/1944,7/5/1944,4,"FROHEN, FRANCE"
FRANCE,FROMENTEL,ETO,212.0,7/28/1944,8/8/1944,7,"FROMENTEL, FRANCE"
FRANCE,FRUGES BOIS DE COUP,ETO,159.0,12/31/1943,12/31/1943,3,"FRUGES BOIS DE COUP, FRANCE"
FRANCE,GAEL,ETO,318.0,6/10/1944,8/24/1940,16,"GAEL, FRANCE"
FRANCE,GALLARD,ETO,145.0,6/12/1944,6/14/1944,5,"GALLARD, FRANCE"
FRANCE,GAMACHES,ETO,30.0,7/11/1944,7/11/1944,4,"GAMACHES, FRANCE"
FRANCE,GAPENNES,ETO,119.0,7/11/1944,7/11/1944,3,"GAPENNES, FRANCE"
FRANCE,GASSICOURT,ETO,242.0,6/12/1944,7/8/1944,6,"GASSICOURT, FRANCE"
FRANCE,GATTEVILLE,ETO,122.0,6/6/1944,6/6/1944,2,"GATTEVILLE, FRANCE"
FRANCE,GENNEVILLIERS,ETO,1154.0,4/29/1942,9/29/1942,41,"GENNEVILLIERS, FRANCE"
FRANCE,GIEN,ETO,273.0,7/17/1944,7/6/1944,8,"GIEN, FRANCE"
FRANCE,GIRONDE RIVER,ETO,62.0,12/31/1943,12/31/1943,1,"GIRONDE RIVER, FRANCE"
FRANCE,GIVERVILLE,ETO,88.0,7/18/1944,7/18/1944,4,"GIVERVILLE, FRANCE"
FRANCE,GIVET,ETO,5.0,6/28/1944,7/31/1941,3,"GIVET, FRANCE"
FRANCE,GIVORS,ETO,1478.0,5/25/1944,8/6/1944,9,"GIVORS, FRANCE"
FRANCE,GLACIERE LA,ETO,1146.0,4/20/1944,5/8/1944,36,"GLACIERE LA, FRANCE"
FRANCE,GLENNES,ETO,22.0,2/26/1945,2/26/1945,2,"GLENNES, FRANCE"
FRANCE,GONDRECOURT,ETO,16.0,7/6/1944,7/6/1944,2,"GONDRECOURT, FRANCE"
FRANCE,GORENFLOS,ETO,1303.0,1/14/1944,6/25/1944,32,"GORENFLOS, FRANCE"
FRANCE,GOSNAY,ETO,28.0,11/8/1941,9/21/1941,10,"GOSNAY, FRANCE"
FRANCE,GOURNAY,ETO,216.0,8/2/1944,8/8/1944,9,"GOURNAY, FRANCE"
FRANCE,GRAND QUEVILLY,ETO,9.0,9/18/1941,9/20/1941,2,"GRAND QUEVILLY, FRANCE"
FRANCE,GRANVILLE,ETO,652.0,6/12/1944,7/8/1944,18,"GRANVILLE, FRANCE"
FRANCE,GRAVELINES,ETO,1322.0,10/16/1940,9/10/1941,46,"GRAVELINES, FRANCE"
FRANCE,GRENOBLE,ETO,239.0,5/26/1944,8/16/1944,3,"GRENOBLE, FRANCE"
FRANCE,GRIMONE,ETO,720.0,1/23/1944,6/23/1944,26,"GRIMONE, FRANCE"
FRANCE,GRIS NEZ,ETO,19.0,12/20/1940,8/19/1940,2,"GRIS NEZ, FRANCE"
FRANCE,GRISBECQ,ETO,597.0,6/5/1944,6/5/1944,2,"GRISBECQ, FRANCE"
FRANCE,GROSLEY,ETO,170.0,7/23/1944,7/28/1944,6,"GROSLEY, FRANCE"
FRANCE,GUESCHART,ETO,600.0,1/14/1944,12/24/1943,9,"GUESCHART, FRANCE"
FRANCE,GUINES,ETO,8.0,1/10/1941,9/6/1940,13,"GUINES, FRANCE"
FRANCE,GUYANCOURT,ETO,519.0,6/15/1944,6/17/1944,15,"GUYANCOURT, FRANCE"
FRANCE,GUYENCOURT,ETO,336.0,6/22/1944,6/22/1944,7,"GUYENCOURT, FRANCE"
FRANCE,HAGENAU,ETO,1080.0,11/17/1944,8/14/1944,46,"HAGENAU, FRANCE"
FRANCE,HAM,ETO,175.0,6/14/1944,8/28/1944,7,"HAM, FRANCE"
FRANCE,HANTAY,ETO,63.0,7/6/1944,7/6/1944,3,"HANTAY, FRANCE"
FRANCE,HARDELOT,ETO,1683.0,4/27/1944,9/19/1944,64,"HARDELOT, FRANCE"
FRANCE,HARKINGKELLES,ETO,252.0,6/2/1944,8/22/1940,4,"HARKINGKELLES, FRANCE"
FRANCE,HARNES,ETO,90.0,8/3/1944,8/3/1944,2,"HARNES, FRANCE"
FRANCE,HAUT MAISNIL,ETO,395.0,7/17/1944,8/8/1944,13,"HAUT MAISNIL, FRANCE"
FRANCE,HAUTECOTE,ETO,207.0,6/20/1944,6/20/1944,3,"HAUTECOTE, FRANCE"
FRANCE,HAZEBROUCK,ETO,793.0,3/19/1944,9/4/1943,31,"HAZEBROUCK, FRANCE"
FRANCE,HEBECREVON,ETO,1713.0,7/25/1944,7/25/1944,19,"HEBECREVON, FRANCE"
FRANCE,HELICOURT,ETO,64.0,7/11/1944,8/3/1944,4,"HELICOURT, FRANCE"
FRANCE,HENINLITTARD,ETO,176.0,8/25/1944,8/25/1944,12,"HENINLITTARD, FRANCE"
FRANCE,HERBOUVILLE,ETO,179.0,1/27/1944,2/28/1944,7,"HERBOUVILLE, FRANCE"
FRANCE,HERMANVILLE,ETO,303.0,6/1/1944,6/2/1944,9,"HERMANVILLE, FRANCE"
FRANCE,HESDIN,ETO,855.0,1/24/1944,9/2/1943,16,"HESDIN, FRANCE"
FRANCE,HEUDEIRE,ETO,288.0,4/27/1944,5/7/1944,6,"HEUDEIRE, FRANCE"
FRANCE,HEURINGHEM,ETO,603.0,1/21/1944,4/22/1944,15,"HEURINGHEM, FRANCE"
FRANCE,HIRSON,ETO,896.0,3/25/1944,3/6/1944,16,"HIRSON, FRANCE"
FRANCE,HOLQUE,ETO,60.0,6/24/1944,6/25/1944,2,"HOLQUE, FRANCE"
FRANCE,HONFLEUR,ETO,6.0,10/22/1941,10/22/1941,2,"HONFLEUR, FRANCE"
FRANCE,HOUDAN,ETO,28.0,8/7/1944,8/7/1944,2,"HOUDAN, FRANCE"
FRANCE,HOULGATE,ETO,879.0,6/20/1944,7/5/1944,13,"HOULGATE, FRANCE"
FRANCE,HOUPPEVILLE,ETO,168.0,7/17/1944,8/2/1944,6,"HOUPPEVILLE, FRANCE"
FRANCE,HULL LOUPOLN,ETO,11.0,6/29/1944,6/29/1944,1,"HULL LOUPOLN, FRANCE"
FRANCE,HUMIERES,ETO,273.0,7/6/1944,8/3/1944,15,"HUMIERES, FRANCE"
FRANCE,I DE PONQUEROLLES,ETO,141.0,8/12/1944,8/12/1944,6,"I DE PONQUEROLLES, FRANCE"
FRANCE,ILE DE CEZEMBRE,ETO,1125.0,8/11/1944,8/7/1944,48,"ILE DE CEZEMBRE, FRANCE"
FRANCE,ILE DU LEVANT,ETO,162.0,8/11/1944,8/11/1944,3,"ILE DU LEVANT, FRANCE"
FRANCE,ILE RATENNEAU,ETO,1029.0,8/24/1944,8/27/1944,33,"ILE RATENNEAU, FRANCE"
FRANCE,ILLIERS,ETO,807.0,6/12/1944,7/4/1944,21,"ILLIERS, FRANCE"
FRANCE,ISIGNY,ETO,66.0,6/8/1944,6/8/1944,6,"ISIGNY, FRANCE"
FRANCE,ISTRES,ETO,1173.0,1/21/1944,8/16/1944,19,"ISTRES, FRANCE"
FRANCE,JAFFE,ETO,560.0,4/15/1945,4/15/1945,16,"JAFFE, FRANCE"
FRANCE,JARD RIVER,ETO,72.0,8/6/1944,8/6/1944,4,"JARD RIVER, FRANCE"
FRANCE,JOIGNY,ETO,1324.0,6/25/1944,8/8/1944,23,"JOIGNY, FRANCE"
FRANCE,JUKSEY,ETO,280.0,7/17/1944,8/8/1944,9,"JUKSEY, FRANCE"
FRANCE,JUNAINCOURT,ETO,46.0,3/3/1944,3/3/1944,2,"JUNAINCOURT, FRANCE"
FRANCE,JUVINCOURT,ETO,1647.0,5/9/1944,7/23/1944,42,"JUVINCOURT, FRANCE"
FRANCE,JUVISY SUR ORGE,ETO,527.0,5/27/1944,8/3/1944,9,"JUVISY SUR ORGE, FRANCE"
FRANCE,JUZENNECOURT,ETO,1233.0,6/16/1944,8/12/1944,30,"JUZENNECOURT, FRANCE"
FRANCE,KEMBS,ETO,72.0,10/7/1944,10/7/1944,1,"KEMBS, FRANCE"
FRANCE,KERDREIN,ETO,144.0,8/25/1944,8/25/1944,3,"KERDREIN, FRANCE"
FRANCE,KERLIN,ETO,1248.0,6/7/1944,9/23/1943,42,"KERLIN, FRANCE"
FRANCE,L ISLE ADAM,ETO,954.0,7/5/1944,8/9/1944,27,"L ISLE ADAM, FRANCE"
FRANCE,LA BARBERIE,ETO,114.0,7/4/1944,7/4/1944,2,"LA BARBERIE, FRANCE"
FRANCE,LA BARRE,ETO,0.0,7/10/1944,7/10/1944,1,"LA BARRE, FRANCE"
FRANCE,LA BASSEE,ETO,7.0,9/26/1941,9/26/1941,1,"LA BASSEE, FRANCE"
FRANCE,LA BELLE,ETO,76.0,8/13/1944,8/13/1944,1,"LA BELLE, FRANCE"
FRANCE,LA BELLE HOTESSE,ETO,198.0,6/20/1944,6/20/1944,6,"LA BELLE HOTESSE, FRANCE"
FRANCE,LA BRETEQUE,ETO,169.0,8/1/1944,8/9/1944,5,"LA BRETEQUE, FRANCE"
FRANCE,LA CHAPELLE EN JAGE,ETO,1876.0,7/25/1944,8/3/1944,24,"LA CHAPELLE EN JAGE, FRANCE"
FRANCE,LA CHENAIE,ETO,140.0,8/3/1944,8/3/1944,2,"LA CHENAIE, FRANCE"
FRANCE,LA CROISILLE,ETO,218.0,7/23/1944,7/31/1944,8,"LA CROISILLE, FRANCE"
FRANCE,LA FAVERIE,ETO,132.0,6/10/1944,6/10/1944,4,"LA FAVERIE, FRANCE"
FRANCE,LA FERRIERE AU DOYE,ETO,128.0,8/17/1944,8/17/1944,4,"LA FERRIERE AU DOYE, FRANCE"
FRANCE,LA FERRIERE BACHET,ETO,21.0,7/6/1944,7/6/1944,3,"LA FERRIERE BACHET, FRANCE"
FRANCE,LA FERTE BERNARD,ETO,87.0,7/8/1944,7/8/1944,3,"LA FERTE BERNARD, FRANCE"
FRANCE,LA FERTE MACE,ETO,70.0,8/12/1944,8/12/1944,2,"LA FERTE MACE, FRANCE"
FRANCE,LA FOSSE CORDUAN,ETO,315.0,6/5/1944,6/5/1944,6,"LA FOSSE CORDUAN, FRANCE"
FRANCE,LA FRILLIERE,ETO,274.0,6/15/1944,6/8/1944,4,"LA FRILLIERE, FRANCE"
FRANCE,LA GLACERIE,ETO,795.0,1/1/1944,4/4/1944,25,"LA GLACERIE, FRANCE"
FRANCE,LA GLORAIRE,ETO,159.0,3/26/1944,3/26/1944,3,"LA GLORAIRE, FRANCE"
FRANCE,LA GOUESNIERE,ETO,68.0,7/28/1944,7/28/1944,4,"LA GOUESNIERE, FRANCE"
FRANCE,LA GRANDE VALLEE,ETO,480.0,7/17/1944,8/8/1944,15,"LA GRANDE VALLEE, FRANCE"
FRANCE,LA GRAVERIE,ETO,64.0,6/8/1944,6/8/1944,4,"LA GRAVERIE, FRANCE"
FRANCE,LA HAYE,ETO,1728.0,6/1/1944,8/28/1944,21,"LA HAYE, FRANCE"
FRANCE,LA HAYE DU PUITS,ETO,182.0,6/12/1944,6/8/1944,4,"LA HAYE DU PUITS, FRANCE"
FRANCE,LA HAYE PESNEL,ETO,93.0,7/24/1944,7/24/1944,3,"LA HAYE PESNEL, FRANCE"
FRANCE,LA HOLLANDE,ETO,60.0,3/24/1945,3/24/1945,3,"LA HOLLANDE, FRANCE"
FRANCE,LA HOUSSOYE,ETO,618.0,7/17/1944,8/8/1944,18,"LA HOUSSOYE, FRANCE"
FRANCE,LA LOUPE,ETO,351.0,6/17/1944,7/6/1944,12,"LA LOUPE, FRANCE"
FRANCE,LA MARRE,ETO,88.0,6/22/1944,6/22/1944,2,"LA MARRE, FRANCE"
FRANCE,LA MEILLARD,ETO,72.0,1/14/1944,1/14/1944,3,"LA MEILLARD, FRANCE"
FRANCE,LA MORINIERE,ETO,14.0,7/4/1944,7/4/1944,10,"LA MORINIERE, FRANCE"
FRANCE,LA PALLICE,ETO,2482.0,11/18/1942,9/16/1943,84,"LA PALLICE, FRANCE"
FRANCE,LA PERNELLE,ETO,1243.0,5/19/1944,6/7/1944,12,"LA PERNELLE, FRANCE"
FRANCE,LA PHILIBERTE FERME,ETO,88.0,7/14/1944,7/14/1944,2,"LA PHILIBERTE FERME, FRANCE"
FRANCE,LA POSSONIERE,ETO,294.0,6/15/1944,7/19/1944,4,"LA POSSONIERE, FRANCE"
FRANCE,LA POTSVIE AU PENCH,ETO,18.0,7/6/1944,7/6/1944,2,"LA POTSVIE AU PENCH, FRANCE"
FRANCE,LA POURCHINTE,ETO,282.0,9/1/1944,9/1/1944,3,"LA POURCHINTE, FRANCE"
FRANCE,LA PUISAYE,ETO,78.0,8/5/1944,8/5/1944,2,"LA PUISAYE, FRANCE"
FRANCE,LA RABELLERIE,ETO,78.0,8/17/1944,8/17/1944,2,"LA RABELLERIE, FRANCE"
FRANCE,LA RICAMARIE,ETO,78.0,3/10/1944,3/10/1944,1,"LA RICAMARIE, FRANCE"
FRANCE,LA ROCHE SUR YON,ETO,286.0,1/1/1945,12/27/1944,6,"LA ROCHE SUR YON, FRANCE"
FRANCE,LA ROCHELLE,ETO,447.0,1/12/1942,4/12/1941,16,"LA ROCHELLE, FRANCE"
FRANCE,LA ROUPIE,ETO,76.0,4/23/1944,4/23/1944,2,"LA ROUPIE, FRANCE"
FRANCE,LA SORELLERIE,ETO,52.0,2/15/1944,2/15/1944,2,"LA SORELLERIE, FRANCE"
FRANCE,LA VOULTE SUR RHONE,ETO,132.0,8/6/1944,8/7/1944,6,"LA VOULTE SUR RHONE, FRANCE"
FRANCE,LABROYE,ETO,264.0,1/21/1944,12/24/1943,6,"LABROYE, FRANCE"
FRANCE,LAIGLE,ETO,739.0,6/7/1944,8/5/1944,27,"LAIGLE, FRANCE"
FRANCE,LAMBERS,ETO,140.0,8/31/1944,8/31/1944,2,"LAMBERS, FRANCE"
FRANCE,LAMBUS,ETO,351.0,6/20/1944,6/23/1944,6,"LAMBUS, FRANCE"
FRANCE,LANDES DE BUSSAC,ETO,99.0,3/5/1944,3/5/1944,6,"LANDES DE BUSSAC, FRANCE"
FRANCE,LANEUVILLE,ETO,340.0,8/12/1944,8/9/1944,9,"LANEUVILLE, FRANCE"
FRANCE,LANNION,ETO,46.0,10/24/1941,9/17/1940,36,"LANNION, FRANCE"
FRANCE,LAON,ETO,7259.0,1/13/1943,8/8/1944,158,"LAON, FRANCE"
FRANCE,LAPENNE,ETO,153.0,4/12/1944,4/12/1944,3,"LAPENNE, FRANCE"
FRANCE,LAUNAY,ETO,92.0,8/17/1944,8/17/1944,4,"LAUNAY, FRANCE"
FRANCE,LAVAL,ETO,1936.0,5/28/1944,7/24/1944,39,"LAVAL, FRANCE"
FRANCE,LAVAUPLIERE,ETO,90.0,6/25/1944,6/25/1944,3,"LAVAUPLIERE, FRANCE"
FRANCE,LAYE LEBELLES MARTIN,ETO,180.0,6/29/1944,6/29/1944,5,"LAYE LEBELLES MARTIN, FRANCE"
FRANCE,LE BOURG,ETO,216.0,8/14/1944,8/17/1944,8,"LE BOURG, FRANCE"
FRANCE,LE BOURGET,ETO,2568.0,6/14/1944,8/16/1943,102,"LE BOURGET, FRANCE"
FRANCE,LE CHATELET,ETO,309.0,6/4/1944,6/4/1944,12,"LE CHATELET, FRANCE"
FRANCE,LE CLIPON,ETO,710.0,5/19/1944,5/27/1944,3,"LE CLIPON, FRANCE"
FRANCE,LE COMBE,ETO,48.0,8/13/1944,8/13/1944,2,"LE COMBE, FRANCE"
FRANCE,LE CREUSIL,ETO,24.0,7/9/1944,7/9/1944,1,"LE CREUSIL, FRANCE"
FRANCE,LE CREUSOT,ETO,2020.0,10/17/1942,6/19/1943,8,"LE CREUSOT, FRANCE"
FRANCE,LE GRAND ROSSIGNOL,ETO,497.0,6/20/1944,6/24/1944,3,"LE GRAND ROSSIGNOL, FRANCE"
FRANCE,LE GROSEILLER,ETO,63.0,4/20/1944,4/20/1944,6,"LE GROSEILLER, FRANCE"
FRANCE,LE HAVRE,ETO,16690.0,1/12/1941,9/8/1944,301,"LE HAVRE, FRANCE"
FRANCE,LE HOULME,ETO,108.0,6/22/1944,6/22/1944,3,"LE HOULME, FRANCE"
FRANCE,LE LENTIE,ETO,50.0,7/8/1944,7/8/1944,3,"LE LENTIE, FRANCE"
FRANCE,LE LIEGE,ETO,24.0,5/25/1944,5/25/1944,3,"LE LIEGE, FRANCE"
FRANCE,LE MAGDELAINE,ETO,64.0,6/6/1944,6/6/1944,2,"LE MAGDELAINE, FRANCE"
FRANCE,LE MANOIR,ETO,770.0,5/27/1944,8/13/1944,14,"LE MANOIR, FRANCE"
FRANCE,LE MANS,ETO,5564.0,3/13/1944,8/5/1944,150,"LE MANS, FRANCE"
FRANCE,LE MESGE,ETO,66.0,6/25/1944,6/25/1944,3,"LE MESGE, FRANCE"
FRANCE,LE MESNIL ALLARD,ETO,152.0,5/27/1944,5/27/1944,2,"LE MESNIL ALLARD, FRANCE"
FRANCE,LE MESNIL AMEY,ETO,78.0,7/24/1944,7/24/1944,3,"LE MESNIL AMEY, FRANCE"
FRANCE,LE NEUBOURG,ETO,21.0,8/13/1944,8/13/1944,1,"LE NEUBOURG, FRANCE"
FRANCE,LE NIEPPE,ETO,445.0,1/23/1944,8/2/1944,10,"LE NIEPPE, FRANCE"
FRANCE,LE PETIT BOIS ROBERT,ETO,93.0,1/14/1944,1/14/1944,3,"LE PETIT BOIS ROBERT, FRANCE"
FRANCE,LE PLOUY FERME,ETO,140.0,4/19/1944,4/20/1944,4,"LE PLOUY FERME, FRANCE"
FRANCE,LE PONTET,ETO,504.0,6/25/1944,8/6/1944,7,"LE PONTET, FRANCE"
FRANCE,LE PORT BOULET,ETO,207.0,6/15/1944,6/15/1944,2,"LE PORT BOULET, FRANCE"
FRANCE,LE POUZIN,ETO,436.0,8/19/1944,8/6/1944,9,"LE POUZIN, FRANCE"
FRANCE,LE TEIL,ETO,68.0,8/15/1944,8/15/1944,1,"LE TEIL, FRANCE"
FRANCE,LE TERTRE ST DENIS,ETO,24.0,7/6/1944,7/6/1944,2,"LE TERTRE ST DENIS, FRANCE"
FRANCE,LE TOUQUET,ETO,517.0,10/31/1941,9/29/1940,20,"LE TOUQUET, FRANCE"
FRANCE,LE TRAIT,ETO,41.0,3/25/1942,8/31/1941,8,"LE TRAIT, FRANCE"
FRANCE,LE TREPORT,ETO,256.0,2/20/1944,8/29/1940,17,"LE TREPORT, FRANCE"
FRANCE,LE TROUQUET,ETO,8.0,11/1/1940,9/6/1940,13,"LE TROUQUET, FRANCE"
FRANCE,LE VIVIER,ETO,174.0,6/17/1944,6/17/1944,3,"LE VIVIER, FRANCE"
FRANCE,LEGE,ETO,84.0,7/17/1944,7/17/1944,3,"LEGE, FRANCE"
FRANCE,LEGRISMONT,ETO,405.0,3/26/1944,4/27/1944,6,"LEGRISMONT, FRANCE"
FRANCE,LENS,ETO,3053.0,4/20/1944,8/4/1944,12,"LENS, FRANCE"
FRANCE,LES BUISSONS,ETO,135.0,8/12/1944,8/13/1944,7,"LES BUISSONS, FRANCE"
FRANCE,LES CATELLIERS,ETO,630.0,7/23/1944,8/9/1944,13,"LES CATELLIERS, FRANCE"
FRANCE,LES CERISES,ETO,72.0,8/7/1944,8/7/1944,2,"LES CERISES, FRANCE"
FRANCE,LES CHANOINES,ETO,381.0,7/24/1944,7/24/1944,6,"LES CHANOINES, FRANCE"
FRANCE,LES DUNES DE VARREV,ETO,56.0,6/6/1944,6/6/1944,2,"LES DUNES DE VARREV, FRANCE"
FRANCE,LES FOULON,ETO,86.0,7/17/1944,8/8/1944,3,"LES FOULON, FRANCE"
FRANCE,LES GRANDS BOIS,ETO,499.0,2/24/1944,4/30/1944,8,"LES GRANDS BOIS, FRANCE"
FRANCE,LES HAYONS,ETO,447.0,6/24/1944,6/24/1944,1,"LES HAYONS, FRANCE"
FRANCE,LES LANDES VILLE NEU,ETO,201.0,7/14/1944,7/14/1944,2,"LES LANDES VILLE NEU, FRANCE"
FRANCE,LES LOGES,ETO,154.0,7/30/1944,7/30/1944,6,"LES LOGES, FRANCE"
FRANCE,LES PETITS,ETO,158.0,1/29/1944,2/13/1944,4,"LES PETITS, FRANCE"
FRANCE,LES PONTS DE CE,ETO,358.0,7/19/1944,8/1/1944,6,"LES PONTS DE CE, FRANCE"
FRANCE,LESSAY,ETO,426.0,2/3/1941,6/8/1944,13,"LESSAY, FRANCE"
FRANCE,LEVENS,ETO,266.0,8/2/1944,8/4/1944,8,"LEVENS, FRANCE"
FRANCE,LIGESCOURT,ETO,1213.0,1/4/1944,6/25/1944,20,"LIGESCOURT, FRANCE"
FRANCE,LILLE,ETO,6672.0,1/12/1943,9/9/1943,254,"LILLE, FRANCE"
FRANCE,LIMAY,ETO,26.0,7/8/1944,7/8/1944,1,"LIMAY, FRANCE"
FRANCE,LIMOGES,ETO,467.0,2/8/1944,6/23/1944,4,"LIMOGES, FRANCE"
FRANCE,LINGHEM,ETO,596.0,1/14/1944,4/22/1944,17,"LINGHEM, FRANCE"
FRANCE,LINZEUX,ETO,382.0,7/22/1944,7/9/1944,4,"LINZEUX, FRANCE"
FRANCE,LISIEUX,ETO,2043.0,6/6/1944,9/26/1940,62,"LISIEUX, FRANCE"
FRANCE,LISON,ETO,25.0,5/23/1944,6/2/1944,5,"LISON, FRANCE"
FRANCE,LISSIEU,ETO,20.0,6/13/1944,6/13/1944,2,"LISSIEU, FRANCE"
FRANCE,LIVAROT,ETO,1245.0,7/24/1944,7/24/1944,10,"LIVAROT, FRANCE"
FRANCE,LIVOSSART,ETO,152.0,4/30/1944,4/30/1944,2,"LIVOSSART, FRANCE"
FRANCE,LIVRON,ETO,72.0,8/7/1944,8/7/1944,2,"LIVRON, FRANCE"
FRANCE,LOLTINGHEM,ETO,738.0,2/28/1944,3/2/1944,18,"LOLTINGHEM, FRANCE"
FRANCE,LONGEAVOUS,ETO,60.0,8/20/1944,8/20/1944,2,"LONGEAVOUS, FRANCE"
FRANCE,LONGEVILLE,ETO,552.0,2/28/1944,5/8/1944,15,"LONGEVILLE, FRANCE"
FRANCE,LONGUEMONT,ETO,54.0,1/4/1944,1/4/1944,2,"LONGUEMONT, FRANCE"
FRANCE,LONGUES,ETO,1003.0,6/2/1944,6/6/1944,9,"LONGUES, FRANCE"
FRANCE,LONQUENESSE,ETO,6.0,11/25/1943,11/25/1943,3,"LONQUENESSE, FRANCE"
FRANCE,LORIENT,ETO,7375.0,1/12/1941,9/27/1940,317,"LORIENT, FRANCE"
FRANCE,LOSTEBARNE,ETO,60.0,1/21/1944,1/21/1944,2,"LOSTEBARNE, FRANCE"
FRANCE,LOTTINGHEM,ETO,166.0,3/5/1944,3/5/1944,4,"LOTTINGHEM, FRANCE"
FRANCE,LOUVIERS,ETO,267.0,5/27/1944,8/13/1944,8,"LOUVIERS, FRANCE"
FRANCE,LOYES,ETO,72.0,8/25/1944,8/25/1944,2,"LOYES, FRANCE"
FRANCE,LUMBRES,ETO,6.0,7/12/1941,7/12/1941,1,"LUMBRES, FRANCE"
FRANCE,LUNEL,ETO,68.0,8/25/1944,8/25/1944,2,"LUNEL, FRANCE"
FRANCE,LUNEVILLE,ETO,15.0,7/13/1944,9/4/1940,2,"LUNEVILLE, FRANCE"
FRANCE,LUPE,ETO,696.0,8/2/1944,8/7/1944,18,"LUPE, FRANCE"
FRANCE,LUXEUIL LES BAINS,ETO,95.0,5/23/1944,5/31/1944,4,"LUXEUIL LES BAINS, FRANCE"
FRANCE,LYON,ETO,3431.0,3/23/1944,8/6/1944,70,"LYON, FRANCE"
FRANCE,MAILLY LE CAMP,ETO,1911.0,5/3/1944,5/3/1944,7,"MAILLY LE CAMP, FRANCE"
FRANCE,MAINTENON,ETO,1327.0,4/30/1944,8/7/1944,15,"MAINTENON, FRANCE"
FRANCE,MAISONCELLES,ETO,248.0,5/13/1944,5/9/1944,6,"MAISONCELLES, FRANCE"
FRANCE,MAISONS LAFFITTE,ETO,732.0,5/27/1944,6/24/1944,18,"MAISONS LAFFITTE, FRANCE"
FRANCE,MAIZY,ETO,1118.0,5/22/1944,6/7/1944,14,"MAIZY, FRANCE"
FRANCE,MALO LES BAINS,ETO,312.0,5/11/1944,5/8/1944,6,"MALO LES BAINS, FRANCE"
FRANCE,MAMERS,ETO,22.0,7/12/1944,7/12/1944,2,"MAMERS, FRANCE"
FRANCE,MANTES,ETO,2581.0,11/10/1940,8/8/1944,40,"MANTES, FRANCE"
FRANCE,MANVILLIERS,ETO,62.0,8/2/1944,8/2/1944,2,"MANVILLIERS, FRANCE"
FRANCE,MARCK,ETO,165.0,6/2/1944,6/2/1944,3,"MARCK, FRANCE"
FRANCE,MARDYCK,ETO,564.0,11/8/1941,6/22/1942,7,"MARDYCK, FRANCE"
FRANCE,MARGUENNEVILLE,ETO,158.0,4/20/1944,4/27/1944,4,"MARGUENNEVILLE, FRANCE"
FRANCE,MARIGNANC,ETO,256.0,3/9/1944,8/8/1944,10,"MARIGNANC, FRANCE"
FRANCE,MARIGNY,ETO,370.0,4/24/1944,8/5/1944,12,"MARIGNY, FRANCE"
FRANCE,MARMEGEN,ETO,30.0,12/25/1944,12/25/1944,1,"MARMEGEN, FRANCE"
FRANCE,MARNE,ETO,2.0,9/15/1941,9/15/1941,3,"MARNE, FRANCE"
FRANCE,MARQUENNEVILLE,ETO,144.0,3/5/1944,4/22/1944,7,"MARQUENNEVILLE, FRANCE"
FRANCE,MARQUISE,ETO,4870.0,1/14/1944,8/27/1944,65,"MARQUISE, FRANCE"
FRANCE,MARRE,ETO,96.0,7/12/1944,7/12/1944,2,"MARRE, FRANCE"
FRANCE,MARSEILLE LE PETIT,ETO,84.0,8/15/1944,8/15/1944,8,"MARSEILLE LE PETIT, FRANCE"
FRANCE,MARSEILLES,ETO,2423.0,12/2/1943,8/17/1943,65,"MARSEILLES, FRANCE"
FRANCE,MARTINVAST,ETO,758.0,4/27/1944,6/22/1944,15,"MARTINVAST, FRANCE"
FRANCE,MASSAY,ETO,1726.0,6/11/1944,6/7/1944,25,"MASSAY, FRANCE"
FRANCE,MAYENNE,ETO,464.0,2/14/1943,7/31/1944,6,"MAYENNE, FRANCE"
FRANCE,MAZINGARBE,ETO,536.0,10/13/1941,9/4/1941,26,"MAZINGARBE, FRANCE"
FRANCE,MEAULTE,ETO,1190.0,10/2/1942,9/6/1942,79,"MEAULTE, FRANCE"
FRANCE,MECHESHEIM,ETO,16.0,2/22/1945,2/22/1945,2,"MECHESHEIM, FRANCE"
FRANCE,MEDARD SURILLE,ETO,48.0,7/6/1944,7/6/1944,2,"MEDARD SURILLE, FRANCE"
FRANCE,MELUN,ETO,2778.0,11/14/1940,8/3/1944,65,"MELUN, FRANCE"
FRANCE,MEOBECK,ETO,102.0,6/6/1944,6/6/1944,6,"MEOBECK, FRANCE"
FRANCE,MEREY,ETO,356.0,7/12/1944,7/28/1944,10,"MEREY, FRANCE"
